form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
polluted,pollute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.7076,792.4544533892479
inflating,inflate,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
diminishes,diminish,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.9031,805.4577373692875
deceiving,deceive,VERB,{'VerbForm': 'Ger'},1,1.9542,788.4686114632344
set,set,VERB,{'VerbForm': 'Inf'},23,4.0721,754.2365976144763
taking,take,VERB,{'VerbForm': 'Ger'},24,4.0886,753.9699050281858
advocate,advocate,VERB,{'VerbForm': 'Inf'},1,2.0569,786.8086521534146
had,have,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",104,4.9318,740.3411057093923
intended,intend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.7796,775.1275168738937
muddying,muddy,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
misleading,mislead,VERB,{'VerbForm': 'Ger'},1,1.6435,793.4905136790186
thinking,think,VERB,{'VerbForm': 'Ger'},18,4.157,752.8643430341092
speaks,speak,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,3.029,771.0964180241461
issued,issue,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.4533,780.401564807625
condemning,condemn,VERB,{'VerbForm': 'Ger'},1,1.6721,793.0282465294484
mistook,mistake,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9031,789.2945503213824
expected,expect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",13,3.2297,767.8524663836315
allows,allow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,2.4472,780.5001602486172
encourages,encourage,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,1.5185,795.5109120600067
introduces,introduce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,1.5051,795.7274987664487
involved,involve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",14,3.5398,762.8402620800762
mimicking,mimick,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
reviewed,review,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.1271,785.6739964226517
hoped,hope,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.9196,772.864670687187
leverage,leverage,VERB,{'VerbForm': 'Inf'},1,2.1461,785.3668958687415
endow,endow,VERB,{'VerbForm': 'Inf'},1,1.0792,802.6114001301514
uncovered,uncover,VERB,"{'Polarity': 'Neg', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.1173,785.8323956557211
published,publish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",27,2.5658,778.5832062647357
diminished,diminish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.8062,790.8607631463244
growing,grow,VERB,{'VerbForm': 'Ger'},13,3.1841,768.589507713016
publish,publish,VERB,{'VerbForm': 'Inf'},3,2.4166,780.9947537722832
appear,appear,VERB,{'VerbForm': 'Inf'},13,3.0766,770.3270503206659
work,work,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",27,4.6096,745.5488845762274
appears,appear,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,3.0314,771.0576263752312
pay,pay,VERB,{'VerbForm': 'Inf'},15,4.1135,753.567441670693
engaged,engage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,3.1232,769.5738458042334
linking,link,VERB,{'VerbForm': 'Ger'},3,1.8325,790.4356713269646
questioning,question,VERB,{'VerbForm': 'Ger'},2,2.716,776.1554955701404
decided,decide,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,3.6553,760.9734139760432
add,add,VERB,{'VerbForm': 'Inf'},32,3.2271,767.8944906699561
surrounding,surround,VERB,{'VerbForm': 'Ger'},3,2.2856,783.1121312755587
indicates,indicate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,2.444,780.5518824471706
assessing,assess,VERB,{'VerbForm': 'Ger'},4,1.4472,796.6633472965224
expect,expect,VERB,{'VerbForm': 'Inf'},9,3.7243,759.8581540697377
lowered,lower,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9731,788.1631272280291
blame,blame,VERB,{'VerbForm': 'Inf'},2,3.477,763.8553102266847
discount,discount,VERB,{'VerbForm': 'Inf'},1,2.3874,781.466718834082
note,note,VERB,{'VerbForm': 'Inf'},10,3.4365,764.5099193021248
stem,stem,VERB,{'VerbForm': 'Inf'},1,2.0607,786.7472320426326
game,game,VERB,{'VerbForm': 'Inf'},1,4.0765,754.1654795914656
put,put,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",68,4.6258,745.2870409460513
track,track,VERB,{'VerbForm': 'Inf'},1,3.4539,764.2286798474912
consider,consider,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",20,3.4276,764.6537716668512
credentialing,credential,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
credential,credential,VERB,{'VerbForm': 'Inf'},1,0.0,820.0547115922506
come,come,VERB,{'VerbForm': 'Inf'},57,12.355,620.3585356153834
inflate,inflate,VERB,{'VerbForm': 'Inf'},2,1.415,797.1838019194649
increasing,increase,VERB,{'VerbForm': 'Ger'},6,2.2122,784.298509204875
bringing,bring,VERB,{'VerbForm': 'Ger'},9,3.3585,765.7706478918614
attracting,attract,VERB,{'VerbForm': 'Ger'},3,1.7709,791.4313236491155
manipulated,manipulate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9731,788.1631272280291
attempted,attempt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.5944,778.1209391151657
boost,boost,VERB,{'VerbForm': 'Inf'},1,2.3636,781.8514026858221
urging,urge,VERB,{'VerbForm': 'Ger'},1,1.7559,791.6737714548341
cite,cite,VERB,{'VerbForm': 'Inf'},1,1.6902,792.7356928438815
try,try,VERB,{'VerbForm': 'Inf'},38,4.3859,749.1645895188437
keep,keep,VERB,{'VerbForm': 'Inf'},35,4.5545,746.439476182567
working,work,VERB,{'VerbForm': 'Ger'},23,4.1064,753.6822002987332
made,make,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",85,4.4568,748.0186195571472
recurring,recur,VERB,"{'Typo': 'Yes', 'VerbForm': 'Ger'}",3,1.7782,791.3133323836657
suggest,suggest,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",11,3.3015,766.6919495535919
improving,improve,VERB,{'VerbForm': 'Ger'},2,2.0792,786.4482130822463
perceive,perceive,VERB,{'VerbForm': 'Inf'},1,1.8751,789.7471195587237
better,better,VERB,{'VerbForm': 'Inf'},1,4.6074,745.5844435877327
considering,consider,VERB,{'VerbForm': 'Ger'},6,2.9886,771.7494107808815
maintaining,maintain,VERB,{'VerbForm': 'Ger'},1,1.9777,788.0887765676086
acquire,acquire,VERB,{'VerbForm': 'Inf'},1,2.1335,785.5705520255451
focuses,focus,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,1.2553,799.7650628910153
suggests,suggest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",9,2.4099,781.1030471255042
done,do,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",27,4.3934,749.0433656159844
gain,gain,VERB,{'VerbForm': 'Inf'},3,2.8457,774.0591302100271
win,win,VERB,{'VerbForm': 'Inf'},3,3.8368,758.0397955268484
aim,aim,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,2.8802,773.5015002568744
integrates,integrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,0.6021,810.3228566707069
highlighting,highlight,VERB,{'VerbForm': 'Ger'},2,1.1139,802.0505375395891
solving,solve,VERB,{'VerbForm': 'Ger'},1,2.0531,786.8700722641967
combines,combine,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.4472,796.6633472965224
collects,collect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,1.959,788.3910281654046
participating,participate,VERB,{'VerbForm': 'Ger'},5,1.8633,789.937845165889
measures,measure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.4298,780.7813997032508
consisted,consist,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.4624,796.4176668533942
divided,divide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.3579,781.9435328519952
participated,participate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.8573,790.0348242881764
monitoring,monitor,VERB,{'VerbForm': 'Ger'},1,2.3636,781.8514026858221
measured,measure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,2.1614,785.1195991069085
paired,pair,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5315,795.300790628384
obtained,obtain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,2.0934,786.2186958261661
reveals,reveal,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.0,787.7283374964404
reported,report,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,2.8876,773.3818926727199
recognize,recognize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,3.2433,767.6326470397801
plan,plan,VERB,{'VerbForm': 'Inf'},3,3.8712,757.4837818924004
realize,realize,VERB,{'VerbForm': 'Inf'},9,3.6056,761.776724372324
sustain,sustain,VERB,{'VerbForm': 'Inf'},3,2.1367,785.5188298269918
observed,observe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",15,2.2989,782.8971608878215
emphasizing,emphasize,VERB,{'VerbForm': 'Ger'},2,0.699,808.7566438457649
conclude,conclude,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,2.1072,785.995643844905
denoted,denote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,6.597,713.4261666372208
makes,make,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",23,4.0898,753.9505092037284
sound,sound,VERB,{'VerbForm': 'Inf'},3,3.8642,757.5969242017358
spoken,speak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10,3.0056,771.4746366010671
find,find,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",62,4.6272,745.2644124841843
suggesting,suggest,VERB,{'VerbForm': 'Ger'},3,2.7419,775.7368690255996
heard,hear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",13,4.2961,750.6160437157456
said,say,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",137,4.7523,743.2423977844913
show,show,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",40,4.3963,748.9964923735455
admit,admit,VERB,{'VerbForm': 'Inf'},2,3.48,763.806820665541
meets,meet,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.6776,776.77616195278
learnt,learn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
presumed,presume,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.7924,791.0838151275855
calibrated,calibrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.3979,797.4601924179841
address,address,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,3.426,764.6796327661278
observe,observe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.699,776.4302697499547
fulfils,fulfil,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
shared,share,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.7284,775.9550720507464
propose,propose,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,2.8222,774.4389651056529
constrained,constrain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.1139,802.0505375395891
utters,utter,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
initiated,initiate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,2.0374,787.1238343008488
signals,signal,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.6875,776.6161464010057
leaves,leave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.3649,765.6672034947547
gives,give,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",15,3.5173,763.203933788654
leads,lead,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,3.0043,771.4956487442294
driving,drive,VERB,{'VerbForm': 'Ger'},6,3.5776,762.2292936096654
compiling,compile,VERB,{'VerbForm': 'Ger'},1,1.2788,799.3852279953895
found,find,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",50,4.3053,750.4673423949049
examining,examine,VERB,{'VerbForm': 'Ger'},4,1.9868,787.9416915654728
occurring,occur,VERB,{'VerbForm': 'Ger'},2,1.6232,793.8186263760911
varying,vary,VERB,{'VerbForm': 'Ger'},1,1.5563,794.8999435895959
studied,study,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,2.7619,775.4136052846416
produces,produce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,2.1303,785.6222742240984
aims,aim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,1.7853,791.1985737556256
solve,solve,VERB,{'VerbForm': 'Inf'},2,2.9978,771.6007094600408
mark,mark,VERB,{'VerbForm': 'Inf'},4,11.548,633.4022275630429
pursue,pursue,VERB,{'VerbForm': 'Inf'},3,2.5159,779.3897492984262
derived,derive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7324,792.0536063504599
exclude,exclude,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.716,792.3186826180455
hypothesized,hypothesize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
posited,posit,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
supported,support,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,2.2718,783.3351832568198
was,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",45,5.46,731.8037103106889
be,be,VERB,{'VerbForm': 'Inf'},34,5.467,731.6905680013535
seem,seem,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",19,3.8532,757.7747192592627
limited,limit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.7497,775.610796166626
serves,serve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,2.5051,779.5643117185435
needs,need,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",12,3.9138,756.7952301241597
included,include,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",10,2.5832,778.3019668101022
need,need,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",49,4.8198,742.1513826587577
include,include,VERB,{'VerbForm': 'Inf'},14,2.7551,775.5235149565673
increase,increase,VERB,{'VerbForm': 'Inf'},7,2.6405,777.3758161922573
document,document,VERB,{'VerbForm': 'Inf'},7,2.7126,776.2104504061033
emerges,emerge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,1.5682,794.7076016637259
resulted,result,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7853,791.1985737556256
needed,need,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",19,3.683,760.5256936948161
reporting,report,VERB,{'VerbForm': 'Ger'},1,2.7709,775.2681366012104
impact,impact,VERB,{'VerbForm': 'Inf'},2,2.6821,776.7034276110644
demonstrating,demonstrate,VERB,{'VerbForm': 'Ger'},1,1.7853,791.1985737556256
responded,respond,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.143,785.41700174859
answered,answer,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.8899,773.3447173425097
attempting,attempt,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,2.3118,782.6886557749036
please,please,VERB,{'VerbForm': 'Inf'},2,4.7493,743.290887345635
respond,respond,VERB,{'VerbForm': 'Inf'},7,2.8573,773.8716372402714
picked,pick,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8,3.5484,762.7012586714642
became,become,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",30,3.3867,765.3148460171104
accustomed,accustom,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.1761,784.8820002573043
playing,play,VERB,{'VerbForm': 'Ger'},13,3.876,757.4061985945705
prove,prove,VERB,{'VerbForm': 'Inf'},3,3.5552,762.5913489995385
expressed,express,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,2.2227,784.128795740872
indicated,indicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.3096,782.724214786409
speaking,speak,VERB,{'VerbForm': 'Ger'},4,3.5522,762.6398385606822
demonstrate,demonstrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,2.3784,781.6121875175131
differing,differ,VERB,{'VerbForm': 'Ger'},3,1.0414,803.2223686005622
busted,bust,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,3.0678,770.4692863666874
developing,develop,VERB,{'VerbForm': 'Ger'},4,2.4579,780.3272141472047
segmented,segment,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
survive,survive,VERB,{'VerbForm': 'Inf'},4,3.187,768.5426344705771
depends,depend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,3.1638,768.9176204100885
seems,seem,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",18,3.9318,756.5042927572974
contain,contain,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,2.4928,779.7631189192329
concerning,concern,VERB,{'VerbForm': 'Ger'},3,2.3997,781.2679116333927
emitting,emit,VERB,{'VerbForm': 'Ger'},2,1.1461,801.5300829166465
leading,lead,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",12,3.0273,771.1238954421275
grouped,group,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.9031,805.4577373692875
depending,depend,VERB,{'VerbForm': 'Ger'},12,2.4871,779.8552490854058
heating,heat,VERB,{'VerbForm': 'Ger'},1,2.1399,785.4671076284385
cooling,cool,VERB,{'VerbForm': 'Ger'},1,2.0531,786.8700722641967
lighting,light,VERB,{'VerbForm': 'Ger'},2,2.5105,779.4770305084849
operating,operate,VERB,{'VerbForm': 'Ger'},2,2.7657,775.3521851738595
consume,consume,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.0253,787.3194088641284
plays,play,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,3.1824,768.6169851309975
consumes,consume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.5682,794.7076016637259
generated,generate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,1.8325,790.4356713269646
estimated,estimate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8,2.1553,785.2181945479008
improves,improve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,1.5185,795.5109120600067
end,end,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,4.1323,753.2635737541924
choosing,choose,VERB,{'VerbForm': 'Ger'},2,2.4425,780.5761272277424
cause,cause,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'Typo': 'Yes', 'VerbForm': 'Fin'}",7,4.199,752.1854891780972
allow,allow,VERB,{'VerbForm': 'Inf'},12,3.3549,765.8288353652339
decrease,decrease,VERB,{'VerbForm': 'Inf'},3,1.7853,791.1985737556256
containing,contain,VERB,{'VerbForm': 'Ger'},4,2.1139,785.8873504916841
disposed,dispose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9494,788.5461947610644
released,release,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8,2.946,772.4379625491222
breaks,break,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.9827,771.8447735844641
goes,go,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",15,4.0446,754.6810852582937
emits,emit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
interacts,interact,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.0414,803.2223686005622
generate,generate,VERB,{'VerbForm': 'Inf'},3,2.0969,786.1621246714984
produced,produce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,2.4298,780.7813997032508
prolonged,prolong,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7482,791.7982279951029
repeated,repeat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.1584,785.1680886680523
compared,compare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8,2.7308,775.9162804018314
innovating,innovate,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
recycling,recycle,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
testing,test,VERB,{'VerbForm': 'Ger'},3,2.8876,773.3818926727199
presented,present,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.4713,780.1106274407628
describe,describe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",11,2.938,772.5672680455054
applying,apply,VERB,{'VerbForm': 'Ger'},9,2.2672,783.4095339172402
generating,generate,VERB,{'VerbForm': 'Ger'},2,1.6435,793.4905136790186
involves,involve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,2.4082,781.1305245434855
introducing,introduce,VERB,{'VerbForm': 'Ger'},1,2.3096,782.724214786409
trying,try,VERB,{'VerbForm': 'Ger'},26,4.3589,749.6009955691371
test,test,VERB,{'VerbForm': 'Inf'},7,3.6324,761.3435509594402
associated,associate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.3032,782.8276591835156
reproduce,reproduce,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,1.9031,789.2945503213824
