Word,Log_Freq_HAL,I_Mean_RT
ambivalence,5.22,810.88
ambivalent,5.628,816.1
amble,3.951,661.871
ambled,3.932,792.909
ambling,3.664,691.294
Ambrose,7.251,910.32
ambrosia,6.186,775.393
ambrosial,1.946,1047.455
ambulance,7.244,863.5
ambulances,5.242,793.567
ambulatory,4.852,861.138
ambuscade,1.099,743.333
ambush,7.508,691.727
ambushed,5.759,789.806
ambushes,4.605,887.379
Amelia's,2.398,716.4
ameliorate,5.106,925.273
Amen,7.897,614.613
amenable,6.217,994.222
amend,7.741,745.759
amendable,3.332,912.862
amended,8.186,719.133
amending,5.927,716.182
amendment,10.247,805.636
amendments,8.019,771.968
amendment's,5.476,818.167
amenity,3.526,907.167
America,11.274,658.735
American,11.693,643.667
Americana,6.461,835.96
Americanize,2.996,1012.786
Americans,10.34,591.735
American's,6.021,666.118
Americas,7.974,770.545
America's,8.688,659.938
amethyst,6.308,848.263
amiable,5.71,724.704
amicable,5.165,792.08
amicably,4.489,785.87
amid,6.87,795.032
amide,3.871,888.615
amidst,6.541,888.37
amigo,7.091,881.087
amino,7.393,876.0
amiss,5.953,679.312
amity,4.796,817.625
ammo,8.688,797.591
ammonia,7.113,796.129
ammonium,6.236,887.905
ammunition,8.012,824.333
amnesia,7.85,701.273
amnesty,8.167,759.148
amoeba,6.172,754.778
amok,6.304,740.778
among,11.006,670.406
amongst,8.865,770.308
amoral,5.799,971.192
amorality,4.094,906.692
amorist,0.0,766.4
amorous,5.624,991.75
amorphous,6.118,795.5
amorphously,1.099,1128.688
amortization,4.927,977.571
amortize,3.807,694.375
amory,5.05,856.95
amount,11.033,644.882
amounted,6.535,809.875
amounting,5.505,892.231
amounts,9.48,672.355
amour,5.017,857.435
amp,9.095,730.875
ampere,4.06,1010.182
ampersand,5.438,971.5
amphetamine,5.771,886.48
amphetamines,5.451,1170.609
amphibian,5.841,833.111
amphibious,5.838,965.923
amphitheater,5.231,898.63
ample,7.861,695.281
amplification,6.631,811.931
amplified,7.125,727.531
amplifier,7.972,766.969
amplifiers,7.241,743.633
amplify,6.271,625.125
amplifying,4.956,773.871
amplitude,7.112,694.0
amply,5.979,761.76
amputate,4.796,801.815
amputated,5.609,801.233
amputation,5.298,813.741
amputee,5.278,887.818
Amsterdam,8.581,920.594
amuck,4.997,965.333
amulet,8.528,783.913
amulets,4.89,886.05
amuse,6.468,749.364
amused,7.728,634.226
amusedly,3.219,1146.043
amusement,7.683,782.097
amusements,5.037,864.774
amusing,8.633,640.344
amusingly,4.868,844.4
Amy,8.995,615.618
an,14.272,648.618
anachronism,5.961,931.174
anachronisms,4.511,1041.381
anachronistically,2.079,1122.5
anaconda,5.1,828.69
anacondas,2.708,1000.625
anaconda's,0.0,1051.714
anaerobic,6.418,1088.852
anaesthetic,5.187,950.375
anaesthetize,0.0,1050.938
anagram,6.575,802.345
anal,8.481,689.9
analeptic,0.0,1005.0
analogies,6.717,771.2
analogous,7.595,789.516
analogy,8.849,657.606
analysed,5.872,758.833
analyses,7.96,783.031
analysis,10.77,684.909
analyst,9.74,745.5
analysts,8.962,784.229
analyst's,3.784,778.909
analytic,7.034,796.182
analytical,8.387,832.938
analytically,4.949,879.074
analyzable,2.565,1069.045
analyze,8.595,573.065
analyzed,7.692,642.588
analyzer,7.382,793.267
analyzes,6.431,744.333
analyzing,7.804,656.818
anarchic,5.525,987.889
anarchical,2.303,1148.458
anarchism,6.14,948.92
anarchist,7.466,790.321
anarchy,8.157,747.412
anatomic,4.317,837.885
anatomical,6.1,853.419
anatomically,5.283,1039.935
anatomy,7.75,721.0
ancestor,7.599,662.333
ancestors,8.594,701.029
ancestral,8.315,816.733
ancestry,7.587,721.188
anchor,7.925,610.515
Anchorage,7.421,754.788
anchored,6.413,678.424
anchoring,5.088,760.939
anchorman,3.738,941.1
anchors,6.423,669.688
anchovy,4.29,992.6
ancient,9.809,624.091
anciently,2.639,824.107
ancients,7.822,814.906
ancillary,6.368,783.0
and,16.187,631.735
andante,3.912,876.0
Andean,5.505,867.8
Andersen,7.67,777.607
Andover,6.422,879.286
Andre,8.571,750.258
Andrea,8.534,686.182
Andrew,10.576,604.156
androgynous,5.694,772.529
Andy,9.912,737.455
Andy's,6.026,646.0
anecdotal,7.481,859.75
anecdote,6.745,781.48
anecdotes,7.139,806.885
anemia,6.78,834.552
anemic,5.714,807.143
anemone,4.804,791.333
anesthetic,6.129,900.871
anesthetically,0.0,1118.619
anesthetics,5.124,925.161
anesthetized,4.22,1024.762
anew,6.488,758.692
angel,9.808,636.559
angelic,7.943,773.2
Angelica,5.638,775.515
Angelina,4.852,897.548
Angelo,6.967,730.781
Angelo's,2.639,772.656
angels,8.878,621.152
angel's,5.505,652.0
anger,9.06,604.242
angered,6.51,697.0
Angie,6.957,675.061
angle,9.266,620.941
angler,5.505,732.28
angles,8.181,635.97
Anglican,6.176,888.556
Anglicanism,2.833,1148.8
Anglicans,4.727,823.103
Anglicism,0.0,955.111
Anglicize,2.303,954.0
angling,5.733,927.077
Anglophile,4.522,1319.364
Anglophilia,2.079,1416.167
Anglophobe,2.565,937.0
Anglophobia,1.792,1074.7
Angola,6.394,832.52
Angora,4.511,910.0
angriest,3.738,975.833
angrily,6.522,706.406
angry,9.506,559.97
angst,7.601,689.211
anguish,6.882,810.094
anguished,4.984,847.968
angular,7.268,855.968
anhydrous,4.533,894.0
anhydrously,0.0,1125.0
animal,10.116,619.879
animalism,5.22,874.724
animals,10.159,643.906
animal's,6.011,668.594
animate,9.137,690.324
animated,8.515,717.147
animation,9.591,748.176
animism,3.526,1098.769
animosity,6.488,841.226
anion,4.234,781.143
anionic,1.792,1203.875
aniseed,2.485,753.25
Anita,7.387,736.059
ankle,7.901,637.394
ankles,7.923,658.484
anklet,3.367,677.897
Ann,9.535,549.194
Anna,8.373,680.545
annals,6.431,847.846
Annapolis,6.985,800.08
Anne,9.223,619.676
Anne's,6.17,655.367
annex,7.167,694.812
annexation,6.061,866.143
Annie,7.794,725.086
annihilate,5.704,1044.571
annihilation,6.664,929.208
anniversaries,5.765,900.143
anniversary,8.726,847.182
annotate,5.215,815.966
annotation,6.203,948.538
announce,9.212,643.531
announced,9.969,712.875
announcement,9.419,746.414
announcements,9.248,824.281
announcer,7.044,690.433
announcers,6.308,763.355
announcer's,4.007,825.548
announces,8.146,770.257
announcing,8.196,772.906
annoy,8.262,650.03
annoyance,7.246,757.097
annoyances,5.517,843.448
annoyed,8.214,725.367
annoying,9.498,631.939
annoys,7.288,725.0
Ann's,6.035,671.529
annual,10.068,723.172
annually,7.916,755.441
annuity,5.793,793.909
annul,4.511,986.143
annulment,4.625,1070.211
annum,6.019,1120.0
annunciated,0.693,970.312
annunciation,4.007,996.75
anode,5.485,754.867
anodes,3.466,831.6
anoint,4.111,823.583
anointment,1.099,1081.143
anomalies,6.957,984.05
anomalous,6.535,896.15
anomaly,7.606,863.667
anomic,0.693,860.071
anomie,3.555,755.143
anon,9.846,767.385
anonymity,7.643,1094.92
anonymous,11.008,737.688
anorexia,5.861,888.0
another,12.565,608.344
another's,7.29,671.235
answer,11.601,572.097
answerable,5.472,718.097
answered,9.795,698.735
answering,9.153,699.515
answers,10.581,634.688
ant,7.928,592.871
antacid,3.526,758.846
antagonism,5.749,946.333
antagonisms,3.584,844.185
antagonist,5.878,808.032
antagonistic,6.098,955.897
antagonists,5.858,835.303
antagonize,5.247,790.667
Antarctic,7.338,985.429
Antarctica,6.738,856.308
ante,7.919,877.333
anteater,4.263,952.938
antecede,0.693,886.96
antecedent,5.545,818.0
antecedents,5.371,920.133
antechamber,2.996,946.308
antedate,1.792,988.091
antelope,6.236,711.129
antenna,8.802,726.364
antennae,6.033,853.074
antennas,7.478,775.933
anterior,6.732,805.792
anteriors,2.079,887.348
anteroom,3.497,953.0
anthem,7.193,748.545
anthems,5.05,755.276
anthill,4.043,835.957
anthologize,1.386,1129.533
anthology,7.649,813.567
Anthony,9.487,666.897
Anthony's,5.561,705.091
anthrax,6.151,725.0
anthropocentric,3.714,1062.0
anthropoid,3.045,927.593
anthropological,6.663,819.267
anthropologist,6.585,902.706
anthropologists,6.138,903.63
anthropology,7.795,882.581
anthropomorphic,5.733,1207.647
anthropomorphism,4.094,1273.077
antiaircraft,4.205,1273.133
antibiotic,6.582,836.258
antibiotics,7.391,788.844
antibodies,7.193,657.471
antibody,7.004,744.152
antic,5.05,711.636
anticipate,7.645,764.788
anticipated,8.256,683.032
anticipates,5.252,763.515
anticipating,6.886,765.567
anticipation,7.916,818.938
anticipations,3.091,811.875
anticipatory,3.892,963.292
anticlerical,1.792,1307.667
anticlimax,3.219,1057.045
anticoagulation,1.609,1151.188
antics,6.898,827.0
antidote,6.001,758.586
Antietam,4.883,824.0
antifreeze,5.497,799.182
antifundamentalist,0.0,1275.25
Antigua,6.057,923.5
antihero,3.367,1069.263
antihistamine,5.05,1015.526
antimatter,6.561,957.333
antipathy,5.112,862.917
antipersonnel,3.434,1063.8
antiquary,0.693,844.818
antiquate,0.0,907.722
antiquated,6.107,926.952
antique,8.116,679.515
antiques,6.993,692.143
antiquities,8.632,831.577
antiquity,6.873,826.042
antiseptic,5.338,831.903
antiserum,2.079,1523.75
antislavery,2.079,884.967
antisocial,6.269,939.862
antisubmarine,2.708,1509.846
antitank,4.007,1109.4
antithesis,5.971,863.107
antithyroid,0.693,1158.364
antitoxin,3.584,1049.1
antitrust,6.361,918.034
antler,4.443,789.194
Antoine,6.917,898.059
Antoine's,2.708,791.194
Antoinette,5.981,957.208
Antonio,8.942,724.606
antonym,4.29,835.083
ants,8.371,547.886
anus,7.634,797.148
anvil,6.796,772.762
anxieties,5.765,921.758
anxiety,7.888,608.697
anxious,7.914,598.765
anxiously,6.621,775.419
any,13.945,647.188
anybody,11.144,658.353
anybody's,6.931,648.939
anyhow,8.619,859.618
anymore,10.174,670.125
anyone,12.895,719.75
anyone's,8.366,785.562
anyplace,6.48,794.677
anything,12.277,659.594
anyway,11.482,602.241
anyways,9.028,672.794
anywhere,10.463,646.441
aorta,8.064,798.3
Apache,7.215,789.516
Apaches,4.575,822.115
apart,10.001,617.968
apartheid,6.447,914.174
apartment,9.101,637.469
apartments,7.221,702.882
apathetic,6.144,816.571
apathy,6.925,654.097
ape,8.256,620.382
aperitif,2.565,887.333
aperture,7.51,800.412
apex,7.002,681.208
aphasia,4.025,862.562
aphid,4.043,857.667
aphorism,4.682,729.556
aphrodisiac,5.858,798.545
Aphrodite,5.361,971.032
apiary,3.091,1029.5
apiculture,2.833,1075.6
apiece,6.941,857.542
apocalypse,7.7,932.88
apocalyptic,6.203,919.13
apogee,7.635,779.4
Apollo,8.289,593.029
Apollonian,2.079,918.7
Apollo's,5.293,628.176
apologetic,5.826,842.387
apologetically,4.234,1099.357
apologies,8.957,761.412
apologist,6.282,734.913
apologize,9.253,722.167
apologized,7.203,690.645
apology,8.325,678.939
apoplexy,3.738,694.0
apostle,7.119,699.645
apostles,7.277,787.296
Apostolic,6.054,890.0
apostrophe,6.122,945.935
apothecary,3.555,905.148
appal,2.197,979.231
Appalachian,6.801,823.469
Appalachians,4.564,852.571
appalled,6.888,806.581
appalling,6.939,700.567
appallingly,4.625,954.143
apparatus,7.836,781.034
apparel,6.36,675.724
appareled,0.0,982.385
apparency,3.638,758.286
apparent,9.256,620.188
apparently,10.639,725.848
apparition,5.704,894.429
appeal,9.369,568.394
appealed,7.213,695.71
appealing,8.035,620.71
appeals,8.46,719.03
appear,10.747,599.531
appearance,9.473,654.059
appearances,8.124,714.129
appeared,9.968,663.061
appearing,8.644,702.469
appears,10.644,584.176
appease,6.666,735.586
appeased,4.369,740.161
appeasement,5.328,880.88
appeasing,4.357,866.906
appellant,5.252,915.667
appellate,6.347,907.478
append,7.858,717.548
appendage,5.394,865.857
appendages,5.268,763.182
appendectomy,3.871,1010.15
appended,7.557,866.24
appendicitis,4.277,890.55
appendix,8.731,648.618
appendixes,3.871,764.655
appetite,7.503,678.8
appetites,5.595,788.0
appetizer,5.215,682.091
appetizing,4.19,821.033
applaud,7.172,707.065
applauded,6.168,761.939
applauding,5.124,735.062
applause,8.106,611.375
apple,11.095,618.531
apples,8.29,621.529
appliance,6.704,697.382
appliances,7.066,669.758
applicable,8.966,739.697
applicant,8.258,600.375
applicants,9.102,680.613
application,11.377,701.182
applications,11.369,706.697
applicator,4.5,738.839
applied,10.054,671.636
applies,9.491,660.733
apply,10.717,615.559
applying,9.005,623.382
appoint,6.984,803.655
appointed,8.486,628.875
appointee,5.438,835.24
appointees,5.892,856.423
appointing,5.659,722.394
appointment,8.457,740.176
appointments,7.364,702.188
appoints,5.05,932.697
apportion,4.143,772.571
apportioned,4.828,782.278
apportionment,4.419,960.3
apportionments,0.0,1189.5
appraisal,6.649,738.31
appraisals,5.513,860.483
appraise,4.97,684.677
appraised,5.638,667.206
appraisers,4.585,788.31
appraising,4.477,718.469
appraisingly,2.996,968.034
appreciable,6.275,840.875
appreciably,5.7,832.097
appreciate,10.819,776.065
appreciated,11.008,750.353
appreciates,6.504,842.226
appreciating,6.08,822.484
appreciation,8.373,802.677
appreciations,3.497,851.586
appreciative,7.319,789.394
appreciatively,4.454,1096.688
apprehend,5.529,786.643
apprehended,5.642,821.875
apprehension,6.31,790.893
apprehensions,4.564,928.033
apprehensive,5.966,932.844
apprehensively,3.258,819.44
apprentice,7.855,746.844
apprenticed,4.357,779.75
apprentices,5.472,908.606
apprenticeship,5.717,977.375
apprise,3.97,731.16
approach,10.44,667.094
approachable,5.118,915.414
approached,8.453,726.294
approaches,8.969,664.394
approaching,8.386,659.364
approbate,0.0,808.714
approbation,4.304,882.562
appropriate,10.871,722.545
appropriated,6.277,861.935
appropriately,8.044,880.471
appropriateness,6.483,1178.231
appropriates,3.738,966.8
appropriating,4.868,949.517
appropriation,6.229,920.8
appropriations,6.941,938.654
approval,9.234,598.688
approve,8.51,668.219
approved,9.397,730.71
approves,6.463,695.056
approving,6.229,647.969
approvingly,4.625,866.9
approximate,8.211,802.441
approximated,6.344,859.97
approximately,9.689,749.969
approximation,7.679,745.625
approximations,6.263,923.767
apricot,5.656,733.971
April,10.518,663.719
apron,6.292,784.125
aprons,4.331,734.818
apropos,6.091,979.667
apse,2.565,1046.75
apt,8.237,762.903
aptitude,6.436,866.593
aptitudes,4.673,857.593
aptly,6.795,750.864
aptness,2.565,884.818
aqualung,4.19,690.429
aquamarine,4.431,711.24
aquanaut,3.932,1234.167
aquaplane,0.0,1262.636
aquarium,7.989,788.4
Aquarius,6.839,817.375
aquatic,7.224,734.375
aqueduct,4.094,790.636
aqueducts,2.833,876.364
aqueous,5.964,916.364
Aquinas,5.883,869.333
aquisition,5.72,827.467
Arab,8.881,734.0
arabesque,4.22,857.267
Arabia,7.834,727.588
Arabian,9.037,639.562
Arabians,6.99,820.647
Arabic,8.334,692.485
Arabs,8.185,655.294
arachnid,5.069,1066.154
arbiter,6.252,722.071
arbitrarily,7.425,969.385
arbitrary,8.947,834.774
arbitrate,4.796,954.593
arbitrated,3.689,982.433
arbitration,7.39,983.667
arbitrator,5.455,918.222
arbor,8.233,644.133
arboreal,4.159,1127.0
arboretum,6.299,983.0
arc,8.966,622.939
arcade,8.97,678.182
arcades,7.85,771.545
Arcadia,6.682,985.0
arcane,7.211,844.714
arch,8.222,606.515
archaeological,6.926,1038.259
archaeologist,7.665,1001.621
archaeologists,6.176,1011.536
archaeology,7.288,836.562
archaic,7.417,776.333
archaism,3.045,833.95
archangel,6.435,883.818
archangels,4.615,879.64
archbishop,6.344,768.074
archdeacon,3.258,1326.364
archdiocese,4.466,871.818
archduke,4.663,767.636
arched,6.992,689.25
archenemy,3.219,1188.909
archeological,6.234,836.0
archer,8.496,706.548
archery,6.881,672.355
arches,6.286,682.719
archetype,5.787,961.043
Archimedes,7.305,893.96
arching,5.595,825.3
archipelago,5.323,847.933
architect,8.267,800.938
architectonic,1.792,1067.833
architects,7.49,844.6
architect's,4.304,883.788
architectural,7.867,961.71
architecturally,4.443,1014.0
architecture,9.822,842.0
architectures,8.243,1021.5
archives,10.051,651.273
archtype,3.296,852.852
archway,4.5,818.567
arclike,0.0,1116.222
arcs,6.599,855.259
Arctic,7.452,923.219
ardent,6.196,753.818
ardor,4.787,745.059
arduous,5.704,866.053
are,14.909,640.156
area,11.986,579.6
areas,10.987,688.657
area's,6.308,731.375
arena,9.288,721.406
arenas,6.982,813.387
aren't,11.073,753.971
Ares,6.219,815.667
Argentina,8.485,778.968
Argentine,6.277,915.3
Argentinian,5.263,965.0
argon,5.753,841.968
Argonaut,5.05,893.667
Argonauts,4.89,1069.0
arguable,6.223,848.379
argue,9.945,642.625
argued,8.671,669.094
argues,7.652,707.2
arguing,9.162,712.206
argument,10.807,613.853
argumentation,6.308,961.931
argumentative,5.72,1007.038
arguments,10.04,680.774
aria,6.946,817.0
Ariadne,5.328,965.0
Arianism,3.584,981.071
Arianist,0.0,998.25
Arianists,1.386,1309.273
arid,5.805,754.88
Aries,7.009,836.793
arigato,4.159,1621.0
arise,8.523,652.677
arisen,6.78,899.429
arises,7.975,705.697
arising,7.521,706.583
aristocracy,5.974,925.031
aristocrat,4.804,963.5
aristocratic,5.7,929.138
aristocratically,0.0,1093.607
aristocrats,5.1,807.812
Aristotelian,4.466,1042.75
Aristotle,6.85,796.206
Aristotle's,4.997,754.75
arithmetic,8.099,851.029
arithmetical,4.263,937.778
arithmetized,0.0,1116.684
Arizona,9.389,587.781
ark,7.969,719.593
Arkansas,8.61,728.121
Arlene,6.537,791.107
Arlene's,3.611,783.25
Arlington,8.278,778.419
arm,9.925,671.857
armada,7.045,779.789
armada's,1.386,905.154
armadillo,5.67,807.321
Armageddon,8.827,826.71
armament,6.136,917.182
armaments,5.881,1025.5
armature,5.468,877.4
armband,4.71,794.969
armchair,6.415,650.636
armchairs,3.664,795.875
armed,9.456,629.382
Armenian,8.321,809.381
armful,3.091,713.121
armhole,3.296,807.636
armies,8.117,702.71
armistice,5.257,947.038
armload,3.332,748.71
armoire,3.85,905.8
armor,9.489,699.645
armored,7.294,702.438
armory,7.065,786.25
armory's,1.386,861.0
armpit,6.265,769.0
armpits,6.094,801.414
arms,10.395,589.114
arm's,5.808,661.242
Armstrong,8.163,698.219
army,10.435,586.909
army's,6.727,655.576
Arnold,8.662,678.781
Arnold's,5.308,719.406
aroma,6.686,656.312
aromas,4.094,761.355
aromatic,5.846,764.667
arose,7.548,635.906
around,12.499,581.061
arousal,6.908,662.061
arouse,6.163,639.469
aroused,7.522,646.471
arouses,4.5,708.688
arousing,6.068,704.774
arpeggio,4.745,1302.571
arraign,3.045,1077.889
arraigned,5.198,893.5
arraigning,1.099,1010.308
arraignment,5.242,1027.0
arrange,8.708,676.129
arranged,8.889,655.303
arrangement,8.829,661.03
arrangements,8.923,703.645
arranges,5.9,790.906
arranging,7.06,840.625
arrant,3.85,804.5
array,9.514,672.419
arrears,5.318,719.857
arrest,8.79,643.406
arrested,9.056,710.853
arresting,6.39,705.742
arrests,7.369,667.743
arrival,8.728,596.5
arrivals,6.301,642.613
arrive,9.164,582.594
arrived,9.518,698.455
arrives,8.344,696.0
arriving,8.059,709.882
arrogance,7.805,730.469
arrogant,8.278,744.6
arrogantly,5.176,876.133
arrow,8.899,629.188
arrowed,3.296,822.37
arrowhead,5.631,665.719
arrowheads,4.489,727.636
arrowroot,4.043,1028.455
arrows,7.955,596.257
arroyo,5.118,1103.75
arsenal,7.522,828.333
arsenic,6.116,855.424
arson,6.623,711.355
art,11.043,521.742
Artemis,6.593,765.731
arterial,5.165,943.0
arteries,6.118,850.821
arteriolosclerosis,0.0,1442.286
arteriosclerosis,3.664,1386.3
artery,6.105,838.393
artery's,0.0,974.6
artful,5.509,765.935
artfully,5.037,786.303
artfulness,1.099,877.56
arthritic,5.342,750.857
arthritis,7.418,885.618
Arthur,9.389,610.5
Arthur's,5.989,713.667
artichoke,5.198,696.679
article,13.667,610.118
articles,11.071,680.387
articulate,7.435,864.882
articulated,6.5,908.345
articulation,6.043,857.176
articulations,2.996,915.719
artifact,10.684,788.969
artifacts,9.037,744.75
artificial,9.234,714.677
artificially,7.066,875.125
artillerist,0.0,1529.462
artillery,8.522,766.871
artisan,5.352,746.862
artisans,7.436,798.321
artist,9.741,615.182
artiste,4.787,1250.429
artistic,8.373,709.061
artistically,5.733,1131.0
artistry,6.196,753.536
artists,9.734,680.909
artist's,6.92,687.912
artless,3.296,713.207
arts,10.028,544.469
art's,5.384,644.857
arty,6.116,932.533
Aryan,7.687,817.8
as,14.787,653.094
asbestos,6.763,874.087
ascend,7.028,787.393
ascendancy,5.412,1022.957
ascended,6.153,834.906
ascendent,3.714,839.0
ascending,6.418,786.486
ascension,6.687,815.4
