form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
aims,aim,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,1.7853,791.1985737556256
solve,solve,VERB,['Inf'],2,2.9978,771.6007094600408
mark,mark,VERB,['Inf'],4,11.548,633.4022275630429
pursue,pursue,VERB,['Inf'],3,2.5159,779.3897492984262
derived,derive,VERB,"['Past', 'Part']",2,1.7324,792.0536063504599
exclude,exclude,VERB,['Inf'],1,1.716,792.3186826180455
hypothesized,hypothesize,VERB,"['Fin', 'Ind', 'Past']",1,0.6021,810.3228566707069
posited,posit,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
supported,support,VERB,"['Past', 'Part']",5,2.2718,783.3351832568198
was,be,VERB,"['Fin', 'Ind', 'Past']",45,5.46,731.8037103106889
be,be,VERB,['Inf'],34,5.467,731.6905680013535
seem,seem,VERB,['Inf'],19,3.8532,757.7747192592627
limited,limit,VERB,"['Past', 'Part']",3,2.7497,775.610796166626
serves,serve,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,2.5051,779.5643117185435
needs,need,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",12,3.9138,756.7952301241597
included,include,VERB,"['Past', 'Part']",10,2.5832,778.3019668101022
need,need,VERB,['Inf'],49,4.8198,742.1513826587577
include,include,VERB,['Inf'],14,2.7551,775.5235149565673
increase,increase,VERB,['Inf'],7,2.6405,777.3758161922573
document,document,VERB,['Inf'],7,2.7126,776.2104504061033
emerges,emerge,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,1.5682,794.7076016637259
resulted,result,VERB,"['Past', 'Part']",2,1.7853,791.1985737556256
needed,need,VERB,"['Past', 'Part']",19,3.683,760.5256936948161
reporting,report,VERB,['Ger'],1,2.7709,775.2681366012104
impact,impact,VERB,['Inf'],2,2.6821,776.7034276110644
demonstrating,demonstrate,VERB,['Ger'],1,1.7853,791.1985737556256
responded,respond,VERB,"['Fin', 'Ind', 'Past']",4,2.143,785.41700174859
answered,answer,VERB,"['Fin', 'Ind', 'Past']",2,2.8899,773.3447173425097
attempting,attempt,VERB,['Ger'],4,2.3118,782.6886557749036
please,please,VERB,['Inf'],2,4.7493,743.290887345635
respond,respond,VERB,['Inf'],7,2.8573,773.8716372402714
picked,pick,VERB,"['Past', 'Part']",8,3.5484,762.7012586714642
became,become,VERB,"['Fin', 'Ind', 'Past']",30,3.3867,765.3148460171104
accustomed,accustom,VERB,"['Past', 'Part']",2,2.1761,784.8820002573043
playing,play,VERB,['Ger'],13,3.876,757.4061985945705
prove,prove,VERB,['Inf'],3,3.5552,762.5913489995385
expressed,express,VERB,"['Past', 'Part']",6,2.2227,784.128795740872
indicated,indicate,VERB,"['Past', 'Part']",3,2.3096,782.724214786409
speaking,speak,VERB,['Ger'],4,3.5522,762.6398385606822
demonstrate,demonstrate,VERB,['Inf'],4,2.3784,781.6121875175131
differing,differ,VERB,['Ger'],3,1.0414,803.2223686005622
busted,bust,VERB,"['Past', 'Part']",2,3.0678,770.4692863666874
developing,develop,VERB,['Ger'],4,2.4579,780.3272141472047
segmented,segment,VERB,"['Past', 'Part']",2,0.0,820.0547115922506
survive,survive,VERB,['Inf'],4,3.187,768.5426344705771
depends,depend,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",6,3.1638,768.9176204100885
seems,seem,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",18,3.9318,756.5042927572974
contain,contain,VERB,['Inf'],4,2.4928,779.7631189192329
concerning,concern,VERB,['Ger'],3,2.3997,781.2679116333927
emitting,emit,VERB,['Ger'],2,1.1461,801.5300829166465
leading,lead,VERB,['Ger'],12,3.0273,771.1238954421275
grouped,group,VERB,"['Past', 'Part']",1,0.9031,805.4577373692875
depending,depend,VERB,['Ger'],12,2.4871,779.8552490854058
heating,heat,VERB,['Ger'],1,2.1399,785.4671076284385
cooling,cool,VERB,['Ger'],1,2.0531,786.8700722641967
lighting,light,VERB,['Ger'],2,2.5105,779.4770305084849
operating,operate,VERB,['Ger'],2,2.7657,775.3521851738595
consume,consume,VERB,['Inf'],1,2.0253,787.3194088641284
plays,play,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,3.1824,768.6169851309975
consumes,consume,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.5682,794.7076016637259
generated,generate,VERB,"['Past', 'Part']",4,1.8325,790.4356713269646
estimated,estimate,VERB,"['Past', 'Part']",8,2.1553,785.2181945479008
improves,improve,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,1.5185,795.5109120600067
end,end,VERB,['Inf'],5,4.1323,753.2635737541924
choosing,choose,VERB,['Ger'],2,2.4425,780.5761272277424
cause,cause,VERB,['Inf'],7,4.199,752.1854891780972
allow,allow,VERB,['Inf'],12,3.3549,765.8288353652339
decrease,decrease,VERB,['Inf'],3,1.7853,791.1985737556256
containing,contain,VERB,['Ger'],4,2.1139,785.8873504916841
disposed,dispose,VERB,"['Past', 'Part']",1,1.9494,788.5461947610644
released,release,VERB,"['Past', 'Part']",8,2.946,772.4379625491222
breaks,break,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.9827,771.8447735844641
goes,go,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",15,4.0446,754.6810852582937
emits,emit,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
interacts,interact,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.0414,803.2223686005622
generate,generate,VERB,['Inf'],3,2.0969,786.1621246714984
produced,produce,VERB,"['Past', 'Part']",9,2.4298,780.7813997032508
prolonged,prolong,VERB,"['Past', 'Part']",2,1.7482,791.7982279951029
repeated,repeat,VERB,"['Past', 'Part']",3,2.1584,785.1680886680523
compared,compare,VERB,"['Past', 'Part']",8,2.7308,775.9162804018314
innovating,innovate,VERB,['Ger'],1,0.0,820.0547115922506
recycling,recycle,VERB,['Ger'],1,0.0,820.0547115922506
testing,test,VERB,['Ger'],3,2.8876,773.3818926727199
presented,present,VERB,"['Past', 'Part']",6,2.4713,780.1106274407628
describe,describe,VERB,['Inf'],11,2.938,772.5672680455054
applying,apply,VERB,['Ger'],9,2.2672,783.4095339172402
generating,generate,VERB,['Ger'],2,1.6435,793.4905136790186
involves,involve,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,2.4082,781.1305245434855
introducing,introduce,VERB,['Ger'],1,2.3096,782.724214786409
trying,try,VERB,['Ger'],26,4.3589,749.6009955691371
test,test,VERB,['Inf'],7,3.6324,761.3435509594402
associated,associate,VERB,"['Past', 'Part']",6,2.3032,782.8276591835156
reproduce,reproduce,VERB,['Inf'],3,1.9031,789.2945503213824
apply,apply,VERB,['Inf'],12,2.8055,774.7088903293529
designing,design,VERB,['Ger'],1,1.9031,789.2945503213824
introduce,introduce,VERB,['Inf'],5,3.2485,767.5485984671309
formalized,formalize,VERB,"['Past', 'Part']",1,0.699,808.7566438457649
oriented,orient,VERB,"['Past', 'Part']",5,1.4472,796.6633472965224
obtain,obtain,VERB,['Inf'],6,2.281,783.1864819359791
decide,decide,VERB,['Inf'],9,3.4103,764.93339480278
capture,capture,VERB,['Inf'],3,2.7332,775.8774887529164
mutated,mutate,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
interweave,interweave,VERB,['Inf'],1,4.466,747.8699182363065
generates,generate,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.4314,796.9187256518792
exchanges,exchange,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,1.3979,797.4601924179841
simulates,simulate,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
checking,check,VERB,['Ger'],1,3.2193,768.0205635289298
introduced,introduce,VERB,"['Past', 'Part']",4,2.7738,775.2212633587715
modifying,modify,VERB,['Ger'],1,0.9542,804.6317985111396
recovering,recover,VERB,['Ger'],1,2.1931,784.6072260774899
simplified,simplify,VERB,"['Past', 'Part']",2,1.0792,802.6114001301514
registering,register,VERB,['Ger'],1,1.6902,792.7356928438815
receive,receive,VERB,['Inf'],6,2.9969,771.6152563283838
drawn,draw,VERB,"['Past', 'Part']",4,2.7348,775.8516276536398
manipulating,manipulate,VERB,['Ger'],2,1.8692,789.8424823623064
carry,carry,VERB,['Inf'],13,3.5266,763.0536161491085
reparcelling,reparcel,VERB,['Ger'],1,0.0,820.0547115922506
reunify,reunify,VERB,['Inf'],1,0.0,820.0547115922506
affected,affect,VERB,"['Past', 'Part']",8,2.5391,779.0147633589148
causes,cause,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",6,2.705,776.3332906276673
resulting,result,VERB,['Ger'],2,1.9085,789.2072691113237
cover,cover,VERB,['Inf'],9,3.6821,760.5402405631593
tested,test,VERB,"['Past', 'Part']",7,2.7308,775.9162804018314
intend,intend,VERB,['Inf'],2,3.0734,770.3787725192191
extend,extend,VERB,['Inf'],4,2.5159,779.3897492984262
serve,serve,VERB,['Inf'],12,3.2869,766.9279320844914
altering,alter,VERB,['Ger'],2,1.5682,794.7076016637259
supporting,support,VERB,['Ger'],7,2.3711,781.7301787829629
emerged,emerge,VERB,"['Past', 'Part']",3,1.8808,789.6549893925506
holds,hold,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,2.8627,773.7843560302127
writing,write,VERB,['Ger'],14,3.4553,764.2060513856242
continue,continue,VERB,['Inf'],14,3.4028,765.0546187056392
perceived,perceive,VERB,"['Past', 'Part']",3,1.8808,789.6549893925506
underpinning,underpin,VERB,['Ger'],1,0.6021,810.3228566707069
alleged,allege,VERB,"['Past', 'Part']",4,2.3096,782.724214786409
relating,relate,VERB,['Ger'],3,1.7709,791.4313236491155
refers,refer,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,2.0,787.7283374964404
reproduced,reproduce,VERB,"['Past', 'Part']",1,1.2553,799.7650628910153
undertaken,undertake,VERB,"['Past', 'Part']",2,1.4914,795.9489344290049
speak,speak,VERB,['Inf'],8,3.9799,755.7268434602931
raising,raise,VERB,['Ger'],3,2.7597,775.4491642961469
let,let,VERB,['Inf'],64,12.239,622.2334653129404
replicate,replicate,VERB,['Inf'],1,1.5798,794.5201086939701
plagues,plague,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
does,do,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",15,4.5315,746.8112294846687
thought,think,VERB,"['Past', 'Part']",31,4.6152,745.4583707287591
caused,cause,VERB,"['Past', 'Part']",10,3.1202,769.6223353653771
leaving,leave,VERB,['Ger'],11,3.8581,757.695519642728
begins,begin,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",7,2.9269,772.7466794217372
considers,consider,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.017,787.4535633166261
informed,inform,VERB,"['Past', 'Part']",4,2.8021,774.7638451653157
labeled,label,VERB,"['Fin', 'Ind', 'Past']",1,1.8633,789.937845165889
coding,code,VERB,['Ger'],1,1.5798,794.5201086939701
draw,draw,VERB,['Inf'],6,3.3143,766.4850607593788
carrying,carry,VERB,['Ger'],4,3.162,768.9467141467748
start,start,VERB,['Inf'],37,4.2392,751.5357290587714
agreed,agree,VERB,"['Past', 'Part']",7,3.2632,767.3109996175267
seek,seek,VERB,['Inf'],5,2.9708,772.0371155103342
ascertain,ascertain,VERB,['Inf'],1,1.699,792.5934567978599
deemed,deem,VERB,"['Past', 'Part']",1,1.8573,790.0348242881764
controls,control,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.601,778.0142620806495
accumulated,accumulate,VERB,"['Past', 'Part']",1,1.6021,794.1596696228019
monitor,monitor,VERB,['Inf'],2,2.8261,774.375928676166
become,become,VERB,"['Past', 'Part']",27,3.7705,759.1114148281245
demonstrated,demonstrate,VERB,"['Past', 'Part']",4,1.8633,789.937845165889
scanned,scan,VERB,"['Past', 'Part']",1,1.9031,789.2945503213824
thinned,thin,VERB,"['Past', 'Part']",1,1.0414,803.2223686005622
scanning,scan,VERB,['Ger'],3,2.0792,786.4482130822463
evidenced,evidence,VERB,"['Past', 'Part']",1,1.1461,801.5300829166465
polarized,polarize,VERB,"['Past', 'Part']",1,1.2788,799.3852279953895
accepted,accept,VERB,"['Past', 'Part']",6,2.9042,773.1135837677247
alter,alter,VERB,['Inf'],2,2.3892,781.4376250973958
hamper,hamper,VERB,['Inf'],1,1.8633,789.937845165889
combined,combine,VERB,"['Past', 'Part']",5,2.3263,782.4542895627089
corrected,correct,VERB,"['Past', 'Part']",1,2.1303,785.6222742240984
estimate,estimate,VERB,['Inf'],5,2.3874,781.466718834082
covered,cover,VERB,"['Past', 'Part']",11,3.2076,768.2096728173902
multiplying,multiply,VERB,['Ger'],1,1.4914,795.9489344290049
clarified,clarify,VERB,"['Past', 'Part']",1,1.2304,800.1675262485081
downwelling,downwell,VERB,['Ger'],1,0.0,820.0547115922506
decouple,decouple,VERB,['Inf'],1,0.0,820.0547115922506
means,mean,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",25,4.0468,754.6455262467883
roughened,roughen,VERB,"['Past', 'Part']",2,3.584,762.1258492125588
induces,induce,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.2553,799.7650628910153
hampered,hamper,VERB,"['Past', 'Part']",1,0.9031,805.4577373692875
discarded,discard,VERB,"['Past', 'Part']",1,1.7993,790.9722891369549
achieve,achieve,VERB,['Inf'],6,2.574,778.4506681309429
inferred,infer,VERB,"['Past', 'Part']",1,0.9542,804.6317985111396
decreased,decrease,VERB,"['Fin', 'Ind', 'Past']",1,1.6628,793.1785641689941
indicate,indicate,VERB,['Inf'],3,2.6294,777.5552275684889
driven,drive,VERB,"['Past', 'Part']",4,2.7202,776.0876101845392
attributed,attribute,VERB,"['Past', 'Part']",3,1.6532,793.3337307646539
showed,show,VERB,"['Fin', 'Ind', 'Past']",8,3.3849,765.3439397537967
defining,define,VERB,['Ger'],4,1.7076,792.4544533892479
modulated,modulate,VERB,"['Past', 'Part']",1,0.4771,812.343255051695
adapts,adapt,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
becomes,become,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",5,3.0906,770.1007657019951
analyzing,analyze,VERB,['Ger'],1,1.9731,788.1631272280291
failed,fail,VERB,"['Fin', 'Ind', 'Past']",7,3.1667,768.8707471676496
orienting,orient,VERB,['Ger'],1,4.263,751.1510452070313
support,support,VERB,['Inf'],6,3.413,764.8897541977506
inspired,inspire,VERB,"['Past', 'Part']",12,2.5922,778.1564981266711
differed,differ,VERB,"['Fin', 'Ind', 'Past']",1,1.0792,802.6114001301514
lived,live,VERB,"['Past', 'Part']",7,3.5275,763.0390692807654
allowed,allow,VERB,"['Fin', 'Ind', 'Past']",12,3.3593,765.757717342223
exercise,exercise,VERB,['Inf'],4,2.9566,772.2666327664144
housed,house,VERB,"['Past', 'Part']",2,1.6335,793.6521455494976
attached,attach,VERB,"['Past', 'Part']",5,2.7952,774.8753711559464
carried,carry,VERB,"['Past', 'Part']",3,3.0116,771.3776574787796
tapering,taper,VERB,['Ger'],1,0.7782,807.4765194315709
allowing,allow,VERB,['Ger'],1,2.3997,781.2679116333927
adjust,adjust,VERB,['Inf'],1,2.4594,780.3029693666329
adopting,adopt,VERB,['Ger'],3,1.7853,791.1985737556256
resembles,resemble,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,1.7853,791.1985737556256
explained,explain,VERB,"['Past', 'Part']",7,2.7774,775.163075885399
recreated,recreate,VERB,"['Past', 'Part']",2,1.3979,797.4601924179841
mean,mean,VERB,['Inf'],36,4.8024,742.4326221133913
argue,argue,VERB,['Inf'],1,3.0035,771.5085792938677
displacing,displace,VERB,['Ger'],1,0.7782,807.4765194315709
recreating,recreate,VERB,['Ger'],1,1.301,799.0264052429261
open,open,VERB,['Inf'],11,4.2133,751.9543556033121
say,say,VERB,['Inf'],80,4.9224,740.4930396676426
popularized,popularize,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
spawned,spawn,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
represents,represent,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,2.4969,779.6968498523364
forget,forget,VERB,['Inf'],10,4.1502,752.9742527060349
pre-existing,pre-exist,VERB,['Ger'],1,0.0,820.0547115922506
negotiate,negotiate,VERB,['Inf'],1,2.5353,779.0761834696968
engage,engage,VERB,['Inf'],4,2.4983,779.6742213904694
represent,represent,VERB,['Inf'],6,2.8887,773.3641131669672
emerging,emerge,VERB,['Ger'],2,1.7993,790.9722891369549
explored,explore,VERB,"['Past', 'Part']",1,1.8195,790.6457927585873
exemplified,exemplify,VERB,"['Past', 'Part']",2,1.0,803.8915245443454
becoming,become,VERB,['Ger'],7,3.0674,770.4757516415066
walking,walk,VERB,['Ger'],7,3.5829,762.1436287183114
managing,manage,VERB,['Ger'],1,2.2405,783.8410910114193
access,access,VERB,['Inf'],2,3.2084,768.1967422677519
manage,manage,VERB,['Inf'],3,3.0398,770.9218556040287
contributes,contribute,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,1.2304,800.1675262485081
offering,offer,VERB,['Ger'],4,2.891,773.326937836757
engendered,engender,VERB,"['Past', 'Part']",1,5.338,733.7756191305333
undertakes,undertake,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,4.736,743.5058577333722
anticipated,anticipate,VERB,"['Past', 'Part']",2,2.1303,785.6222742240984
dreaded,dread,VERB,"['Past', 'Part']",1,1.8451,790.2320151701609
shocked,shock,VERB,"['Past', 'Part']",1,2.7774,775.163075885399
analyzes,analyze,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,1.0792,802.6114001301514
aligned,align,VERB,"['Past', 'Part']",1,1.6128,793.9867235213893
grounded,ground,VERB,"['Past', 'Part']",1,2.5999,778.0320415864022
illustrating,illustrate,VERB,['Ger'],2,1.0414,803.2223686005622
negotiating,negotiate,VERB,['Ger'],1,2.1931,784.6072260774899
fall,fall,VERB,['Inf'],6,3.7814,758.9352360893023
reasoned,reason,VERB,"['Fin', 'Ind', 'Past']",3,1.4472,796.6633472965224
posed,pose,VERB,"['Past', 'Part']",2,2.0531,786.8700722641967
framed,frame,VERB,"['Past', 'Part']",1,2.4548,780.3773200270532
contribute,contribute,VERB,['Inf'],4,2.29,783.0410132525479
remembered,remember,VERB,"['Past', 'Part']",8,3.0596,770.6018245004802
pioneering,pioneer,VERB,['Ger'],1,1.0792,802.6114001301514
commemorated,commemorate,VERB,"['Past', 'Part']",1,0.6021,810.3228566707069
underlying,underlie,VERB,['Ger'],1,1.8129,790.7524697931035
born,bear,VERB,"['Past', 'Part']",28,3.6303,761.3774936522408
came,come,VERB,"['Fin', 'Ind', 'Past']",39,4.3738,749.3601640821233
emigrated,emigrate,VERB,"['Fin', 'Ind', 'Past']",1,1.2041,800.5926180678681
escape,escape,VERB,['Inf'],3,3.3539,765.8449985522817
moved,move,VERB,"['Fin', 'Ind', 'Past']",8,3.5486,762.6980260340546
discover,discover,VERB,['Inf'],6,2.7889,774.9771992343481
entering,enter,VERB,['Ger'],4,2.7701,775.2810671508487
tying,tie,VERB,['Ger'],1,2.2014,784.4730716249924
bear,bear,VERB,['Inf'],2,3.4667,764.0217910532781
banned,ban,VERB,"['Fin', 'Ind', 'Past']",2,2.1399,785.4671076284385
plagiarized,plagiarize,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
backdated,backdate,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
hydrodynamica,hydrodynamica,VERB,['Inf'],1,0.0,820.0547115922506
schooling,school,VERB,['Ger'],1,1.8692,789.8424823623064
being,be,VERB,['Ger'],5,4.3941,749.0320513850509
awaiting,await,VERB,['Ger'],1,2.2856,783.1121312755587
refused,refuse,VERB,"['Fin', 'Ind', 'Past']",4,2.8202,774.4712914797487
wanted,want,VERB,"['Fin', 'Ind', 'Past']",24,4.4085,748.7993014915611
gave,give,VERB,"['Fin', 'Ind', 'Past']",14,4.0944,753.8761585433081
asked,ask,VERB,"['Fin', 'Ind', 'Past']",19,4.0426,754.7134116323896
teach,teach,VERB,['Inf'],4,3.5701,762.3505175125247
continued,continue,VERB,"['Fin', 'Ind', 'Past']",11,2.5694,778.5250187913633
earned,earn,VERB,"['Fin', 'Ind', 'Past']",9,2.8109,774.6216091192941
went,go,VERB,"['Fin', 'Ind', 'Past']",31,4.322,750.1974171712048
returned,return,VERB,"['Fin', 'Ind', 'Past']",17,3.1017,769.9213543257634
held,hold,VERB,"['Fin', 'Ind', 'Past']",20,3.3357,766.1391685565536
elected,elect,VERB,"['Past', 'Part']",19,2.5694,778.5250187913633
pointed,point,VERB,"['Fin', 'Ind', 'Past']",3,2.5888,778.2114529626339
resolving,resolve,VERB,['Ger'],1,1.2553,799.7650628910153
arranged,arrange,VERB,"['Past', 'Part']",5,2.9165,772.9147765670355
awarded,award,VERB,"['Past', 'Part']",6,2.1038,786.0505986808679
wrote,write,VERB,"['Fin', 'Ind', 'Past']",16,3.5599,762.5153820204133
vibrating,vibrate,VERB,['Ger'],1,1.8129,790.7524697931035
tried,try,VERB,"['Fin', 'Ind', 'Past']",12,3.9791,755.7397740099315
flows,flow,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.1553,785.2181945479008
experimented,experiment,VERB,"['Fin', 'Ind', 'Past']",1,1.5051,795.7274987664487
puncturing,puncture,VERB,['Ger'],1,0.6021,810.3228566707069
rose,rise,VERB,"['Fin', 'Ind', 'Past']",8,9.869,660.5402186164754
sticking,stick,VERB,['Ger'],2,2.8704,773.6598994899439
discovered,discover,VERB,"['Fin', 'Ind', 'Past']",7,3.1667,768.8707471676496
measure,measure,VERB,['Inf'],5,2.7308,775.9162804018314
passing,pass,VERB,['Ger'],4,3.1225,769.585160035167
gains,gain,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.8921,789.4723453789094
realised,realise,VERB,"['Fin', 'Ind', 'Past']",3,0.0,820.0547115922506
increases,increase,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,2.0,787.7283374964404
falls,fall,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,3.1146,769.7128492128454
exploited,exploit,VERB,"['Past', 'Part']",2,1.9345,788.7870262480782
designed,design,VERB,"['Past', 'Part']",6,2.9518,772.3442160642444
create,create,VERB,['Inf'],20,3.1106,769.777501961037
pushed,push,VERB,"['Past', 'Part']",6,3.0195,771.2499683011013
entitled,entitle,VERB,"['Past', 'Part']",4,2.7686,775.3053119314205
turned,turn,VERB,"['Past', 'Part']",20,3.7315,759.7417791229927
spoke,speak,VERB,"['Fin', 'Ind', 'Past']",5,3.2947,766.8018592255178
served,serve,VERB,"['Fin', 'Ind', 'Past']",21,3.0035,771.5085792938677
visited,visit,VERB,"['Fin', 'Ind', 'Past']",7,2.5453,778.9145515992178
pick,pick,VERB,['Inf'],13,4.0051,755.319531146686
possessed,possess,VERB,"['Fin', 'Ind', 'Past']",2,2.5328,779.1165914373166
hearing,hear,VERB,['Ger'],3,3.3583,765.773880529271
record,record,VERB,['Inf'],6,3.6401,761.2190944191714
marrying,marry,VERB,['Ger'],1,2.9101,773.0182209641421
attended,attend,VERB,"['Past', 'Part']",9,2.2989,782.8971608878215
taught,teach,VERB,"['Fin', 'Ind', 'Past']",9,3.3497,765.912883937883
teaching,teach,VERB,['Ger'],3,3.0048,771.4875671507054
