form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
quoted,quote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.8751,789.7471195587237
purveyed,purvey,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
criticized,criticize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5315,795.300790628384
mimicked,mimick,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
shaken,shake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.2304,784.0043392006031
poured,pour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3483,782.0986994476551
amazed,amaze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.4183,780.9672763543017
founded,found,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.2014,784.4730716249924
predicated,predicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
shrouded,shroud,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.2553,799.7650628910153
encountered,encounter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.1875,784.6977399249582
embedded,embed,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9494,788.5461947610644
mounted,mount,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.1239,785.725718621205
stained,stain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8633,789.937845165889
squashed,squash,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6902,792.7356928438815
envisioned,envision,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.415,797.1838019194649
copyrighted,copyright,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
enjoyed,enjoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.9671,772.0969193024114
overlooked,overlook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.0492,786.9331086936835
televised,televise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.6335,793.6521455494976
mediated,mediate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
emailed,email,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,0.0,820.0547115922506
expired,expire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.1106,785.9406890089422
suited,suit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.1847,784.7429968486923
captained,captain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
fired,fire,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.4997,763.4884058806972
overshadowed,overshadow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.1139,802.0505375395891
injured,injure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.7284,775.9550720507464
experienced,experience,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.7084,776.2783357917044
prepared,prepare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,3.2615,767.3384770355082
chased,chase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6355,777.4566321274967
battled,battle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
reprinted,reprint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.8451,806.395202218066
bothered,bother,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.7259,775.9954800183662
staggered,stagger,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.4314,796.9187256518792
clinched,clinch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.0,803.8915245443454
handed,hand,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.6758,776.8052556894662
broadcast,broadcast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.6609,777.04608717648
overdone,overdo,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5185,795.5109120600067
spirited,spirit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7993,790.9722891369549
likened,liken,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.0,803.8915245443454
scripted,script,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
replaced,replace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,2.6253,777.6214966353854
doomed,doom,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6191,777.7217083950824
committed,commit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,3.0885,770.1347083947958
where,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Fin'}",1,13.027,609.4968739191912
interested,interest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,3.641,761.2045475508282
thrilled,thrill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.752,775.5736208364158
recommended,recommend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.4362,780.6779553061442
removed,remove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.8681,773.6970748201541
captured,capture,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.7917,774.931942310614
modified,modify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.0043,787.6588357921344
honored,honor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.7443,775.6980773766846
colored,color,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.5775,778.3940969762753
faced,face,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.5065,779.5416832566765
controlled,control,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.5527,778.7949440150633
granted,grant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.8439,774.0882239467134
scheduled,schedule,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.6848,776.659787006035
rescued,rescue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.4425,780.5761272277424
deployed,deploy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.9494,788.5461947610644
untied,unite,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}",1,1.7482,791.7982279951029
criticised,criticise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
cracked,crack,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.6928,776.5304815096517
contacted,contact,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.5798,778.3569216460651
arrested,arrest,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,3.2509,767.509806818216
resembled,resemble,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2304,800.1675262485081
handcuffed,handcuff,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
reposted,repost,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
tweeted,tweet,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,0.0,820.0547115922506
approached,approach,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.3444,782.161735877142
killed,kill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,4.1701,752.6526052837817
bloodied,bloody,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
persuaded,persuade,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.1399,785.4671076284385
interrogated,interrogate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,0.0,820.0547115922506
charged,charge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.8681,773.6970748201541
invested,invest,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.3075,782.7581574792096
attacked,attack,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,3.0864,770.1686510875963
motivated,motivate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.2014,784.4730716249924
traveled,travel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.5366,779.0551713265346
proceeded,proceed,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8129,790.7524697931035
cooperated,cooperate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5682,794.7076016637259
routed,rout,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5798,794.5201086939701
blacked,black,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.0531,786.8700722641967
deposited,deposit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8633,789.937845165889
plied,ply,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9031,805.4577373692875
dealt,deal,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.5798,778.3569216460651
requested,request,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.6444,777.3127797627703
defeated,defeat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8,2.4548,780.3773200270532
re-elected,re-elect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,0.0,820.0547115922506
resigned,resign,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.1553,785.2181945479008
sprawled,sprawl,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.1139,802.0505375395891
donned,don,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
animated,animate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7924,791.0838151275855
deducted,deduct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.2304,800.1675262485081
costumed,costume,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.0,803.8915245443454
engraved,engrave,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9345,788.7870262480782
favoured,favour,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
labelled,label,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2788,799.3852279953895
dubbed,dub,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4314,796.9187256518792
characterized,characterize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.5682,794.7076016637259
filed,file,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6532,777.1705437167489
raided,raid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9085,789.2072691113237
theorized,theorize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
accounted,account,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.1903,784.652483001224
concluded,conclude,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.0531,786.8700722641967
geared,gear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,1.2553,799.7650628910153
hacked,hack,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.3345,782.3217514289162
rated,rate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8692,789.8424823623064
shipped,ship,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.3324,782.3556941217167
outlived,outlive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.4771,796.18006800379
owned,own,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.7782,775.1501453357607
transferred,transfer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.7782,775.1501453357607
tasked,task,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
perpetrated,perpetrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5185,795.5109120600067
dispatched,dispatch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9138,789.1216042199699
evacuated,evacuate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.0334,787.1884870490404
retaliated,retaliate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9542,804.6317985111396
crowded,crowd,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.6599,777.0622503635278
equipped,equip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3385,782.2570986807245
sponsored,sponsor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.9956,787.7994555194512
swamped,swamp,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9138,789.1216042199699
dwindled,dwindle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.699,808.7566438457649
missed,miss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,3.6598,760.9006796343276
substituted,substitute,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.301,799.0264052429261
booked,book,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,2.7259,775.9954800183662
conceded,concede,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.0,803.8915245443454
doubled,double,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.2625,783.4855008963654
co-ordinated,co-ordinate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
tripped,trip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3464,782.1294095030461
padded,pad,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7482,791.7982279951029
installed,install,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.3636,781.8514026858221
trampled,trample,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8129,790.7524697931035
collasped,collaspe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
advanced,advance,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6551,777.1398336613578
donated,donate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.1367,785.5188298269918
seeded,seed,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
decentralized,decentralize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
coincided,coincide,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.0414,803.2223686005622
exhibited,exhibit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.6335,793.6521455494976
intrigued,intrigue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.959,788.3910281654046
consumed,consume,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.2014,784.4730716249924
smacked,smack,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9395,788.7062103128387
adorned,adorn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.9542,804.6317985111396
analysed,analyse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3802,797.746280828732
examined,examine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.4409,780.6019883270191
declined,decline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.9085,789.2072691113237
vitalized,vitalize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
commended,commend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.415,797.1838019194649
enshrined,enshrine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
guided,guide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.0294,787.253139797232
specialized,specialize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7324,792.0536063504599
suppressed,suppress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5563,794.8999435895959
forgotten,forget,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,3.2485,767.5485984671309
endured,endure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.8751,789.7471195587237
knit,knit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.9912,787.870573542462
cherished,cherish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8195,790.6457927585873
betrayed,betray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.7716,775.2568223702768
lighted,light,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.7559,791.6737714548341
strayed,stray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6902,792.7356928438815
preferred,prefer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.3243,782.4866159368048
urged,urge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.7634,791.5525475519747
sworn,swear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6946,776.5013877729656
nominated,nominate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.0792,786.4482130822463
hastened,hasten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.7782,807.4765194315709
prevented,prevent,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.0294,787.253139797232
unlocked,unlock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.29,783.0410132525479
registered,register,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.7143,776.1829729881218
greeted,greet,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.7924,791.0838151275855
benefited,benefit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.3222,798.6837456775105
embraced,embrace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8325,790.4356713269646
reputed,reput,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5185,795.5109120600067
licensed,license,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.1492,785.316789988893
rolled,roll,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.6365,777.4404689404488
assured,assure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.5011,779.6289644667352
represented,represent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3304,782.3880204958126
coupled,couple,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6021,794.1596696228019
marginalized,marginalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
sweated,sweat,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5682,794.7076016637259
transmitted,transmitt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.0128,787.5214487022272
filtered,filter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.5051,795.7274987664487
processed,process,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.1106,785.9406890089422
foisted,foist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
argued,argue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.143,785.41700174859
purged,purge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.4472,796.6633472965224
interpreted,interpret,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.7482,791.7982279951029
proven,prove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.5315,779.1376035804789
finished,finish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,3.6304,761.375877333536
accomplished,accomplish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.5855,778.264791479892
migrated,migrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2553,799.7650628910153
melted,melt,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.3054,782.7921001720102
populated,populate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.7559,791.6737714548341
ranged,rang,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,0.9031,805.4577373692875
cradled,cradle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9031,805.4577373692875
domesticated,domesticate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
devised,devise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.8808,789.6549893925506
crafted,craft,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
woven,wove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5185,795.5109120600067
whipped,whip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.5694,778.5250187913633
bred,bre,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.1004,786.1055535168307
reclaimed,reclaim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.1461,801.5300829166465
worshipped,worship,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9956,787.7994555194512
crossed,cross,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.942,772.5026152973138
constructed,construct,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,1.9494,788.5461947610644
sacrificed,sacrifice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.3522,782.0356630181683
extended,extend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.3304,782.3880204958126
perfected,perfect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8325,790.4356713269646
lasted,last,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4997,779.6515929286022
