form,lemma,upos,feats,frequency
migrated,migrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
melted,melt,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
populated,populate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
ranged,rang,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
cradled,cradle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
domesticated,domesticate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
devised,devise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
crafted,craft,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
woven,wove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
whipped,whip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
bred,bre,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
reclaimed,reclaim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
worshipped,worship,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
crossed,cross,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
constructed,construct,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
sacrificed,sacrifice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
extended,extend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
perfected,perfect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
lasted,last,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
weakened,weaken,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
recorded,record,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
feared,fear,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
burned,burn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
colonized,colonize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
confronted,confront,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
annoyed,annoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
excited,excite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
hesitated,hesitate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
congratulated,congratulate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
valued,value,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
warped,warp,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pinpointed,pinpoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
distorted,distort,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
summarized,summarize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
concentrated,concentrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
elapsed,elapse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
plotted,plot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
signed,sign,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
inclined,incline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
knocked,knock,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
roasted,roast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
implied,imply,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
checked,check,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
drank,drink,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
enriched,enrich,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
infused,infuse,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
cleaned,clean,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
rang,ring,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
ordered,order,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
rubbed,rub,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
chocked,chock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
lagged,lag,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
steeped,steep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
massacred,massacre,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
enslaved,enslave,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
pre-organised,pre-organise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
serviced,service,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
warranted,warrant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
sheltered,shelter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blooded,blood,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blessed,bless,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
ranked,rank,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
marvelled,marvel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
boasted,boast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
purchased,purchase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
publicized,publicize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
comprised,comprise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
piled,pile,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
situated,situate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
bordered,border,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
accessed,access,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dwarfed,dwarf,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
clustered,cluster,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
motorized,motorize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
frozen,freeze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
composed,compose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
renowned,renown,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
frequented,frequent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
relaxed,relax,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
allocated,allocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
rebuilt,rebuild,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
regarded,regard,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
inscribed,inscribe,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
repurposed,repurpose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
referred,refer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
soared,soar,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
inhabited,inhabit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
incorporated,incorporate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
renamed,rename,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
starved,starve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
renovated,renovate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reused,reuse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
fueled,fuel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
merged,merge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
commenced,commence,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
insured,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Fin'}",1
planted,plant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
ensured,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
numbered,number,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
designated,designate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
spared,spare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
protected,protect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
reached,reach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
mapped,map,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
desired,desire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
pre,prearrange,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}",1
restocked,restock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
permitted,permit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
toured,tour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
practised,practise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
wai'd,wai,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
capped,cap,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
advised,advise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
aided,aid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
platted,plat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
proclaimed,proclaim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dotted,dot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
upset,upset,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
enraged,enrage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
flexed,flex,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
damaged,damage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
spaced,space,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
soaked,soak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
subjected,subject,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
stressed,stress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
flavored,flavor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
guaranteed,guarantee,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
molded,mold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pureed,puree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
tasted,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
distilled,distil,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
invented,invent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
malfunctioned,malfunction,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
steered,steer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
beaten,beat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
dislocated,dislocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
paralyzed,paralyze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
timed,time,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
assigned,assign,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
allotted,allot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
deflated,deflate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
pegged,peg,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shortened,shorten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blindfolded,blindfold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
hydrated,hydrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
cooked,cook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
skittled,skittle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dissolved,dissolve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
united,unite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",71
preserved,preserve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
built,build,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",23
focused,focus,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
completed,complete,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
provided,provide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12
written,write,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12
established,establish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
interspersed,intersperse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
called,call,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",71
determined,determine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
highlighted,highlight,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
understood,understand,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
evaluated,evaluate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
encouraged,encourage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
influenced,influence,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
improved,improve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
shown,show,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",15
conducted,conduct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
enhanced,enhance,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
organized,organize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
distributed,distribute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
based,base,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",46
tended,tend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
shed,shed,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
washed,wash,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
adapted,adapt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
required,require,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12
meant,mean,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11
applied,apply,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
recollected,recollect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
curated,curate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
collected,collect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
enabled,enable,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
witnessed,witness,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
contributed,contribute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
analyzed,analyze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
taken,take,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",28
adopted,adopt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
implemented,implement,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
reflected,reflect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
increased,increase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",15
consolidated,consolidate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
respected,respect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
reduced,reduce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
discussed,discuss,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
occurred,occur,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
broken,break,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",9
enjambed,enjamb,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
described,describe,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12
given,give,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",26
developed,develop,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",18
considered,consider,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",18
structured,structure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
followed,follow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12
omitted,omit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
connected,connect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
bounded,bound,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
identified,identify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",13
pronounced,pronounce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
proposed,propose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12
known,know,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",50
assessed,assess,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
polluted,pollute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
had,have,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",104
intended,intend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
expected,expect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",13
involved,involve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",14
reviewed,review,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
uncovered,uncover,VERB,"{'Polarity': 'Neg', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
published,publish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",27
diminished,diminish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
engaged,engage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
lowered,lower,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
put,put,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",68
manipulated,manipulate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
made,make,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",85
done,do,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",27
divided,divide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
measured,measure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
paired,pair,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
obtained,obtain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
denoted,denote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
spoken,speak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10
heard,hear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",13
learnt,learn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
presumed,presume,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
calibrated,calibrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shared,share,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
constrained,constrain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
initiated,initiate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
derived,derive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
supported,support,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
limited,limit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
included,include,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",10
resulted,result,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
needed,need,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",19
attempting,attempt,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4
picked,pick,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
accustomed,accustom,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
expressed,express,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
indicated,indicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
busted,bust,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
segmented,segment,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
leading,lead,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",12
grouped,group,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
generated,generate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
estimated,estimate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
disposed,dispose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
released,release,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
produced,produce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
prolonged,prolong,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
repeated,repeat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
compared,compare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
presented,present,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
associated,associate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
formalized,formalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
oriented,orient,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
mutated,mutate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
introduced,introduce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
simplified,simplify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
drawn,draw,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
affected,affect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
tested,test,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
emerged,emerge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
perceived,perceive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
alleged,allege,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
reproduced,reproduce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
undertaken,undertake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
thought,think,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",31
caused,cause,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10
informed,inform,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
agreed,agree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
deemed,deem,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
accumulated,accumulate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
