form,lemma,upos,feats,frequency
focuses,focus,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
suggests,suggest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",9
done,do,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",27
gain,gain,VERB,{'VerbForm': 'Inf'},3
win,win,VERB,{'VerbForm': 'Inf'},3
aim,aim,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
integrates,integrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
highlighting,highlight,VERB,{'VerbForm': 'Ger'},2
solving,solve,VERB,{'VerbForm': 'Ger'},1
combines,combine,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
collects,collect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
participating,participate,VERB,{'VerbForm': 'Ger'},5
measures,measure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
consisted,consist,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
divided,divide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
participated,participate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
monitoring,monitor,VERB,{'VerbForm': 'Ger'},1
measured,measure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
paired,pair,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
obtained,obtain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
reveals,reveal,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
reported,report,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7
recognize,recognize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
plan,plan,VERB,{'VerbForm': 'Inf'},3
realize,realize,VERB,{'VerbForm': 'Inf'},9
sustain,sustain,VERB,{'VerbForm': 'Inf'},3
observed,observe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",15
emphasizing,emphasize,VERB,{'VerbForm': 'Ger'},2
conclude,conclude,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
denoted,denote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
makes,make,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",23
sound,sound,VERB,{'VerbForm': 'Inf'},3
spoken,speak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10
find,find,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",62
suggesting,suggest,VERB,{'VerbForm': 'Ger'},3
heard,hear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",13
said,say,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",137
show,show,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",40
admit,admit,VERB,{'VerbForm': 'Inf'},2
meets,meet,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
learnt,learn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
presumed,presume,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
calibrated,calibrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
address,address,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
observe,observe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
fulfils,fulfil,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
shared,share,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
propose,propose,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
constrained,constrain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
utters,utter,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
initiated,initiate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
signals,signal,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
leaves,leave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
gives,give,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",15
leads,lead,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
driving,drive,VERB,{'VerbForm': 'Ger'},6
compiling,compile,VERB,{'VerbForm': 'Ger'},1
found,find,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",50
examining,examine,VERB,{'VerbForm': 'Ger'},4
occurring,occur,VERB,{'VerbForm': 'Ger'},2
varying,vary,VERB,{'VerbForm': 'Ger'},1
studied,study,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",11
produces,produce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
aims,aim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
solve,solve,VERB,{'VerbForm': 'Inf'},2
mark,mark,VERB,{'VerbForm': 'Inf'},4
pursue,pursue,VERB,{'VerbForm': 'Inf'},3
derived,derive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
exclude,exclude,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
hypothesized,hypothesize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
posited,posit,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
supported,support,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
was,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",45
be,be,VERB,{'VerbForm': 'Inf'},34
seem,seem,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",19
limited,limit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
serves,serve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
needs,need,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",12
included,include,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",10
need,need,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",49
include,include,VERB,{'VerbForm': 'Inf'},14
increase,increase,VERB,{'VerbForm': 'Inf'},7
document,document,VERB,{'VerbForm': 'Inf'},7
emerges,emerge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
resulted,result,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
needed,need,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",19
reporting,report,VERB,{'VerbForm': 'Ger'},1
impact,impact,VERB,{'VerbForm': 'Inf'},2
demonstrating,demonstrate,VERB,{'VerbForm': 'Ger'},1
responded,respond,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4
answered,answer,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
attempting,attempt,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4
please,please,VERB,{'VerbForm': 'Inf'},2
respond,respond,VERB,{'VerbForm': 'Inf'},7
picked,pick,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
became,become,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",30
accustomed,accustom,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
playing,play,VERB,{'VerbForm': 'Ger'},13
prove,prove,VERB,{'VerbForm': 'Inf'},3
expressed,express,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
indicated,indicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
speaking,speak,VERB,{'VerbForm': 'Ger'},4
demonstrate,demonstrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
differing,differ,VERB,{'VerbForm': 'Ger'},3
busted,bust,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
developing,develop,VERB,{'VerbForm': 'Ger'},4
segmented,segment,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
survive,survive,VERB,{'VerbForm': 'Inf'},4
depends,depend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
seems,seem,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",18
contain,contain,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
concerning,concern,VERB,{'VerbForm': 'Ger'},3
emitting,emit,VERB,{'VerbForm': 'Ger'},2
leading,lead,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",12
grouped,group,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
depending,depend,VERB,{'VerbForm': 'Ger'},12
heating,heat,VERB,{'VerbForm': 'Ger'},1
cooling,cool,VERB,{'VerbForm': 'Ger'},1
lighting,light,VERB,{'VerbForm': 'Ger'},2
operating,operate,VERB,{'VerbForm': 'Ger'},2
consume,consume,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
plays,play,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
consumes,consume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
generated,generate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
estimated,estimate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
improves,improve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
end,end,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
choosing,choose,VERB,{'VerbForm': 'Ger'},2
cause,cause,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'Typo': 'Yes', 'VerbForm': 'Fin'}",7
allow,allow,VERB,{'VerbForm': 'Inf'},12
decrease,decrease,VERB,{'VerbForm': 'Inf'},3
containing,contain,VERB,{'VerbForm': 'Ger'},4
disposed,dispose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
released,release,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
breaks,break,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
goes,go,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",15
emits,emit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
interacts,interact,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
generate,generate,VERB,{'VerbForm': 'Inf'},3
produced,produce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
prolonged,prolong,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
repeated,repeat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
compared,compare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
innovating,innovate,VERB,{'VerbForm': 'Ger'},1
recycling,recycle,VERB,{'VerbForm': 'Ger'},1
testing,test,VERB,{'VerbForm': 'Ger'},3
presented,present,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
describe,describe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",11
applying,apply,VERB,{'VerbForm': 'Ger'},9
generating,generate,VERB,{'VerbForm': 'Ger'},2
involves,involve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
introducing,introduce,VERB,{'VerbForm': 'Ger'},1
trying,try,VERB,{'VerbForm': 'Ger'},26
test,test,VERB,{'VerbForm': 'Inf'},7
associated,associate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
reproduce,reproduce,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
apply,apply,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",12
designing,design,VERB,{'VerbForm': 'Ger'},1
introduce,introduce,VERB,{'VerbForm': 'Inf'},5
formalized,formalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
oriented,orient,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
obtain,obtain,VERB,{'VerbForm': 'Inf'},6
decide,decide,VERB,{'VerbForm': 'Inf'},9
capture,capture,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
mutated,mutate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
interweave,interweave,VERB,{'VerbForm': 'Inf'},1
generates,generate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
exchanges,exchange,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
simulates,simulate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
checking,check,VERB,{'VerbForm': 'Ger'},1
introduced,introduce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
modifying,modify,VERB,{'VerbForm': 'Ger'},1
recovering,recover,VERB,{'VerbForm': 'Ger'},1
simplified,simplify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
registering,register,VERB,{'VerbForm': 'Ger'},1
receive,receive,VERB,{'VerbForm': 'Inf'},6
drawn,draw,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
manipulating,manipulate,VERB,{'VerbForm': 'Ger'},2
carry,carry,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",13
reparcelling,reparcel,VERB,{'VerbForm': 'Ger'},1
reunify,reunify,VERB,{'VerbForm': 'Inf'},1
affected,affect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
causes,cause,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
resulting,result,VERB,{'VerbForm': 'Ger'},2
cover,cover,VERB,{'VerbForm': 'Inf'},9
tested,test,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
intend,intend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
extend,extend,VERB,{'VerbForm': 'Inf'},4
serve,serve,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",12
altering,alter,VERB,{'VerbForm': 'Ger'},2
supporting,support,VERB,{'VerbForm': 'Ger'},7
emerged,emerge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
holds,hold,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
writing,write,VERB,{'VerbForm': 'Ger'},14
continue,continue,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",14
perceived,perceive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
underpinning,underpin,VERB,{'VerbForm': 'Ger'},1
alleged,allege,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
relating,relate,VERB,{'VerbForm': 'Ger'},3
refers,refer,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
reproduced,reproduce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
undertaken,undertake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
speak,speak,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",8
raising,raise,VERB,{'VerbForm': 'Ger'},3
let,let,VERB,{'VerbForm': 'Inf'},64
replicate,replicate,VERB,{'VerbForm': 'Inf'},1
plagues,plague,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
does,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",15
thought,think,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",31
caused,cause,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10
leaving,leave,VERB,{'VerbForm': 'Ger'},11
begins,begin,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",7
considers,consider,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
informed,inform,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
labeled,label,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
coding,code,VERB,{'VerbForm': 'Ger'},1
draw,draw,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
carrying,carry,VERB,{'VerbForm': 'Ger'},4
start,start,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",37
agreed,agree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
seek,seek,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
ascertain,ascertain,VERB,{'VerbForm': 'Inf'},1
deemed,deem,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
controls,control,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
accumulated,accumulate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
monitor,monitor,VERB,{'VerbForm': 'Inf'},2
become,become,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",27
demonstrated,demonstrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
scanned,scan,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
thinned,thin,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
scanning,scan,VERB,{'VerbForm': 'Ger'},3
evidenced,evidence,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
polarized,polarize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
accepted,accept,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
alter,alter,VERB,{'VerbForm': 'Inf'},2
hamper,hamper,VERB,{'VerbForm': 'Inf'},1
combined,combine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
corrected,correct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
estimate,estimate,VERB,{'VerbForm': 'Inf'},5
covered,cover,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11
multiplying,multiply,VERB,{'VerbForm': 'Ger'},1
clarified,clarify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
downwelling,downwell,VERB,{'VerbForm': 'Ger'},1
decouple,decouple,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
means,mean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",25
roughened,roughen,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
induces,induce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
hampered,hamper,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
discarded,discard,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
achieve,achieve,VERB,{'VerbForm': 'Inf'},6
inferred,infer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
decreased,decrease,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
indicate,indicate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
driven,drive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
attributed,attribute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
showed,show,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8
defining,define,VERB,{'VerbForm': 'Ger'},4
modulated,modulate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
adapts,adapt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
becomes,become,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
analyzing,analyze,VERB,{'VerbForm': 'Ger'},1
failed,fail,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7
orienting,orient,VERB,{'VerbForm': 'Ger'},1
support,support,VERB,{'VerbForm': 'Inf'},6
inspired,inspire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12
differed,differ,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
lived,live,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
allowed,allow,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12
exercise,exercise,VERB,{'VerbForm': 'Inf'},4
housed,house,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
attached,attach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
carried,carry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
tapering,taper,VERB,{'VerbForm': 'Ger'},1
allowing,allow,VERB,{'VerbForm': 'Ger'},1
adjust,adjust,VERB,{'VerbForm': 'Inf'},1
adopting,adopt,VERB,{'VerbForm': 'Ger'},3
resembles,resemble,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
explained,explain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
recreated,recreate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
mean,mean,VERB,{'VerbForm': 'Inf'},36
argue,argue,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
displacing,displace,VERB,{'VerbForm': 'Ger'},1
recreating,recreate,VERB,{'VerbForm': 'Ger'},1
open,open,VERB,{'VerbForm': 'Inf'},11
say,say,VERB,{'VerbForm': 'Inf'},80
popularized,popularize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
spawned,spawn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
represents,represent,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
forget,forget,VERB,{'VerbForm': 'Inf'},10
pre-existing,pre-exist,VERB,{'VerbForm': 'Ger'},1
negotiate,negotiate,VERB,{'VerbForm': 'Inf'},1
engage,engage,VERB,{'VerbForm': 'Inf'},4
